Participant,X,Y,Word,Consonant,Vowel,Section
P3,51.9581,45.7477,chaqu,ch,a,Back
P3,50.1549,44.9886,chaqu,ch,a,Back
P3,48.6239,43.7014,chaqu,ch,a,Back
P3,47.1785,42.3314,chaqu,ch,a,Back
P3,45.7212,41.0471,chaqu,ch,a,Back
P3,44.5593,39.3785,chaqu,ch,a,Back
P3,43.375,37.8307,chaqu,ch,a,
P3,41.8631,36.7492,chaqu,ch,a,
P3,40.8687,35.0688,chaqu,ch,a,
P3,39.5918,33.7505,chaqu,ch,a,
P3,38.4825,32.2787,chaqu,ch,a,
P3,111.7515,38.4767,sahuang,s,a,
P3,109.6348,39.4014,sahuang,s,a,
P3,108.1305,40.925,sahuang,s,a,
P3,106.5434,42.3641,sahuang,s,a,
P3,105.0375,43.9253,sahuang,s,a,
P3,103.2969,45.196,sahuang,s,a,Front
P3,101.5823,46.5139,sahuang,s,a,Front
P3,99.8517,47.8338,sahuang,s,a,Front
P3,98.0247,49.0183,sahuang,s,a,Front
P3,95.7469,49.3027,sahuang,s,a,Front
P3,93.641,49.837,sahuang,s,a,Front
P3,91.611,50.4917,sahuang,s,a,Front
P3,89.6891,51.4269,sahuang,s,a,Front
P3,87.8395,52.6701,sahuang,s,a,Front
P3,85.7264,53.106,sahuang,s,a,Front
P3,83.7338,54.0502,sahuang,s,a,Front
P3,81.8712,55.9457,sahuang,s,a,Front
P3,79.6937,56.4454,sahuang,s,a,Front
P3,77.4544,56.4679,sahuang,s,a,Front
P3,75.2306,56.491,sahuang,s,a,Front
P3,73.0197,56.7719,sahuang,s,a,Front
P3,70.7905,57.0609,sahuang,s,a,Back
P3,68.5348,57.3496,sahuang,s,a,Back
P3,66.2464,57.6387,sahuang,s,a,Back
P3,64.0457,56.9996,sahuang,s,a,Back
P3,61.8264,56.6098,sahuang,s,a,Back
P3,59.612,56.1984,sahuang,s,a,Back
P3,57.3778,55.8409,sahuang,s,a,Back
P3,55.3072,54.8822,sahuang,s,a,Back
P3,53.1877,54.1426,sahuang,s,a,Back
P3,51.2962,52.8203,sahuang,s,a,Back
P3,49.4413,51.5191,sahuang,s,a,Back
P3,47.8047,49.8491,sahuang,s,a,Back
P3,46.2895,48.0828,sahuang,s,a,Back
P3,44.6083,46.731,sahuang,s,a,Back
P3,43.2847,44.8662,sahuang,s,a,Back
P3,42.0867,42.9387,sahuang,s,a,Back
P3,40.5476,41.5795,sahuang,s,a,
P3,39.0585,40.1796,sahuang,s,a,
P3,37.6565,38.698,sahuang,s,a,
P3,36.2389,37.2522,sahuang,s,a,
P3,34.6661,35.9641,sahuang,s,a,
P3,115.9279,42.5097,cayao,c,a,
P3,113.3059,43.2355,cayao,c,a,
P3,111.4543,44.6803,cayao,c,a,
P3,109.7676,46.3078,cayao,c,a,
P3,107.516,47.2114,cayao,c,a,
P3,105.4159,48.2472,cayao,c,a,Front
P3,102.847,48.4963,cayao,c,a,Front
P3,101.5441,50.7308,cayao,c,a,Front
P3,99.2609,51.3384,cayao,c,a,Front
P3,96.9533,51.7977,cayao,c,a,Front
P3,94.5148,51.8408,cayao,c,a,Front
P3,92.2493,52.1276,cayao,c,a,Front
P3,90.2991,53.1912,cayao,c,a,Front
P3,88.2563,54.048,cayao,c,a,Front
P3,86.2595,55.1547,cayao,c,a,Front
P3,84.0052,55.2908,cayao,c,a,Front
P3,81.8149,55.63,cayao,c,a,Front
P3,79.7002,56.4924,cayao,c,a,Front
P3,77.4578,56.5023,cayao,c,a,Front
P3,75.2306,56.491,cayao,c,a,Front
P3,73.0258,57.0868,cayao,c,a,Front
P3,70.7842,57.3845,cayao,c,a,Back
P3,68.5348,57.3496,cayao,c,a,Back
P3,66.1829,58.2856,cayao,c,a,Back
P3,63.9185,57.9214,cayao,c,a,Back
P3,61.6572,57.5598,cayao,c,a,Back
P3,59.3932,57.1987,cayao,c,a,Back
P3,57.2786,56.2223,cayao,c,a,Back
P3,55.3072,54.8822,cayao,c,a,Back
P3,53.3903,53.5568,cayao,c,a,Back
P3,51.5184,52.2509,cayao,c,a,Back
P3,49.6121,51.1276,cayao,c,a,Back
P3,47.9931,49.4594,cayao,c,a,Back
P3,46.4302,47.8188,cayao,c,a,Back
P3,44.7701,46.4541,cayao,c,a,Back
P3,43.3412,44.7777,cayao,c,a,Back
P3,41.674,43.5329,cayao,c,a,Back
P3,40.073,42.2087,cayao,c,a,
P3,38.7681,40.5348,cayao,c,a,
P3,37.0674,39.3635,cayao,c,a,
P3,35.4472,38.0791,cayao,c,a,
P3,34.003,36.6045,cayao,c,a,
P3,118.4615,44.9564,shafa,sh,a,
P3,116.6657,46.7445,shafa,sh,a,
P3,114.8009,48.4613,shafa,sh,a,
P3,112.8707,50.1034,shafa,sh,a,
P3,110.8778,51.6687,shafa,sh,a,
P3,108.8245,53.1551,shafa,sh,a,Front
P3,106.7152,54.5597,shafa,sh,a,Front
P3,103.9831,54.9057,shafa,sh,a,Front
P3,101.7333,55.9788,shafa,sh,a,Front
P3,99.4293,56.9184,shafa,sh,a,Front
P3,97.1367,57.8534,shafa,sh,a,Front
P3,94.7379,58.5049,shafa,sh,a,Front
P3,92.2203,58.7476,shafa,sh,a,Front
P3,89.6591,58.6856,shafa,sh,a,Front
P3,87.2605,59.0017,shafa,sh,a,Front
P3,84.8515,59.1585,shafa,sh,a,Front
P3,82.5104,59.535,shafa,sh,a,Front
P3,80.0594,59.0967,shafa,sh,a,Front
P3,77.708,59.0499,shafa,sh,a,Front
P3,75.3643,58.7637,shafa,sh,a,Front
P3,73.0452,58.0761,shafa,sh,a,Front
P3,70.7777,57.7166,shafa,sh,a,Back
P3,68.5157,57.674,shafa,sh,a,Back
P3,66.4026,56.0486,shafa,sh,a,Back
P3,64.2336,55.6376,shafa,sh,a,Back
P3,62.1086,55.0254,shafa,sh,a,Back
P3,60.0356,54.2624,shafa,sh,a,Back
P3,58.0547,53.2396,shafa,sh,a,Back
P3,56.2399,51.7987,shafa,sh,a,Back
P3,54.2663,51.0232,shafa,sh,a,Back
P3,52.5133,49.7013,shafa,sh,a,Back
P3,50.8101,48.3803,shafa,sh,a,Back
P3,49.0142,47.3476,shafa,sh,a,Back
P3,47.2525,46.2754,shafa,sh,a,Back
P3,45.505,45.1962,shafa,sh,a,Back
P3,43.9167,43.8757,shafa,sh,a,Back
P3,42.4985,42.3457,shafa,sh,a,Back
P3,41.055,40.9067,shafa,sh,a,
P3,39.8004,39.2722,shafa,sh,a,
P3,38.9166,37.2743,shafa,sh,a,
P3,37.695,35.7315,shafa,sh,a,
P3,36.161,34.5205,shafa,sh,a,
P3,118.4615,44.9564,zhurou,zh,u,
P3,116.6657,46.7445,zhurou,zh,u,
P3,114.8009,48.4613,zhurou,zh,u,
P3,112.8707,50.1034,zhurou,zh,u,
P3,110.8778,51.6687,zhurou,zh,u,
P3,108.8245,53.1551,zhurou,zh,u,Front
P3,106.7152,54.5597,zhurou,zh,u,Front
P3,104.5525,55.8806,zhurou,zh,u,Front
P3,102.7612,57.9081,zhurou,zh,u,Front
P3,99.9377,57.9697,zhurou,zh,u,Front
P3,97.4276,58.5204,zhurou,zh,u,Front
P3,94.6929,58.3897,zhurou,zh,u,Front
P3,91.9473,57.9579,zhurou,zh,u,Front
P3,89.4222,57.9024,zhurou,zh,u,Front
P3,87.0012,58.0052,zhurou,zh,u,Front
P3,84.4808,57.4642,zhurou,zh,u,Front
P3,82.0746,57.0883,zhurou,zh,u,Front
P3,79.8018,57.229,zhurou,zh,u,Front
P3,77.4896,56.8257,zhurou,zh,u,Front
P3,75.2245,56.3877,zhurou,zh,u,Front
P3,73.0065,56.1004,zhurou,zh,u,Front
P3,70.8097,56.0803,zhurou,zh,u,Back
P3,68.6487,55.4128,zhurou,zh,u,Back
P3,66.5006,55.051,zhurou,zh,u,Back
P3,64.3929,54.4822,zhurou,zh,u,Back
P3,62.2964,53.9706,zhurou,zh,u,Back
P3,60.3771,52.7015,zhurou,zh,u,Back
P3,58.5719,51.2521,zhurou,zh,u,Back
P3,56.6821,50.3368,zhurou,zh,u,Back
P3,54.8725,49.2699,zhurou,zh,u,Back
P3,53.2379,47.8444,zhurou,zh,u,Back
P3,51.6161,46.5321,zhurou,zh,u,Back
P3,50.0259,45.2553,zhurou,zh,u,Back
P3,48.6239,43.7014,zhurou,zh,u,Back
P3,47.1176,42.4357,zhurou,zh,u,Back
P3,45.7212,41.0471,zhurou,zh,u,Back
P3,44.4067,39.5982,zhurou,zh,u,Back
P3,43.1767,38.0936,zhurou,zh,u,
P3,41.8949,36.7102,zhurou,zh,u,
P3,40.5636,35.4134,zhurou,zh,u,
P3,38.9642,34.406,zhurou,zh,u,
P3,37.4831,33.2437,zhurou,zh,u,
P3,118.4615,44.9564,zhidao,zh,i,
P3,116.6657,46.7445,zhidao,zh,i,
P3,114.8009,48.4613,zhidao,zh,i,
P3,112.8707,50.1034,zhidao,zh,i,
P3,110.8778,51.6687,zhidao,zh,i,
P3,108.8245,53.1551,zhidao,zh,i,Front
P3,106.7152,54.5597,zhidao,zh,i,Front
P3,104.5525,55.8806,zhidao,zh,i,Front
P3,102.3392,57.1161,zhidao,zh,i,Front
P3,100.0798,58.2636,zhidao,zh,i,Front
P3,97.7772,59.3219,zhidao,zh,i,Front
P3,95.4416,60.3082,zhidao,zh,i,Front
P3,92.7937,60.4058,zhidao,zh,i,Front
P3,90.1667,60.3637,zhidao,zh,i,Front
P3,87.3546,59.3636,zhidao,zh,i,Front
P3,84.9511,59.6137,zhidao,zh,i,Front
P3,82.4433,59.1583,zhidao,zh,i,Front
P3,80.0152,58.7762,zhidao,zh,i,Front
P3,77.6162,58.1153,zhidao,zh,i,Front
P3,75.3247,58.0904,zhidao,zh,i,Front
P3,73.0388,57.7497,zhidao,zh,i,Front
P3,70.7969,56.7345,zhidao,zh,i,Back
P3,68.6466,55.4487,zhidao,zh,i,Back
P3,66.5641,54.404,zhidao,zh,i,Back
P3,64.5431,53.3938,zhidao,zh,i,Back
P3,62.5877,52.3352,zhidao,zh,i,Back
P3,60.8148,50.7009,zhidao,zh,i,Back
P3,59.2904,48.4907,zhidao,zh,i,Back
P3,57.4861,47.6786,zhidao,zh,i,Back
P3,55.8824,46.3489,zhidao,zh,i,Back
P3,54.1403,45.5319,zhidao,zh,i,Back
P3,52.5571,44.3741,zhidao,zh,i,Back
P3,50.9894,43.2627,zhidao,zh,i,Back
P3,49.4381,42.1732,zhidao,zh,i,Back
P3,47.9127,41.0747,zhidao,zh,i,Back
P3,46.2031,40.2917,zhidao,zh,i,Back
P3,44.9711,38.7855,zhidao,zh,i,Back
P3,43.5318,37.6229,zhidao,zh,i,
P3,42.3146,36.1969,zhidao,zh,i,
P3,41.2147,34.6778,zhidao,zh,i,
P3,40.0752,33.2457,zhidao,zh,i,
P3,39.1425,31.6413,zhidao,zh,i,
P3,113.2423,39.9163,zufang,z,u,
P3,112.177,42.0565,zufang,z,u,
P3,110.5383,43.6453,zufang,z,u,
P3,108.7626,45.0786,zufang,z,u,
P3,107.2761,46.8934,zufang,z,u,
P3,105.5669,48.4645,zufang,z,u,Front
P3,103.6259,49.7172,zufang,z,u,Front
P3,101.658,50.9258,zufang,z,u,Front
P3,99.5294,51.8423,zufang,z,u,Front
P3,97.2707,52.4541,zufang,z,u,Front
P3,94.8603,52.633,zufang,z,u,Front
P3,92.4694,52.6916,zufang,z,u,Front
P3,90.2625,53.0852,zufang,z,u,Front
P3,88.1098,53.5634,zufang,z,u,Front
P3,86.065,54.4073,zufang,z,u,Front
P3,84.0052,55.2908,zufang,z,u,Front
P3,81.8712,55.9457,zufang,z,u,Front
P3,79.7509,56.86,zufang,z,u,Front
P3,77.5565,57.507,zufang,z,u,Front
P3,75.3437,58.4148,zufang,z,u,Front
P3,73.0641,59.0423,zufang,z,u,Front
P3,70.7331,59.9957,zufang,z,u,Back
P3,68.3243,60.9273,zufang,z,u,Back
P3,65.9897,60.2522,zufang,z,u,Back
P3,63.6477,59.8845,zufang,z,u,Back
P3,61.3002,59.5647,zufang,z,u,Back
P3,58.901,59.4479,zufang,z,u,Back
P3,56.7803,58.1374,zufang,z,u,Back
P3,54.6456,57.0695,zufang,z,u,Back
P3,52.7493,55.4108,zufang,z,u,Back
P3,50.81,54.0662,zufang,z,u,Back
P3,48.9102,52.7372,zufang,z,u,Back
P3,47.3665,50.7554,zufang,z,u,Back
P3,45.8033,48.9954,zufang,z,u,Back
P3,44.1789,47.4662,zufang,z,u,Back
P3,42.5035,46.0908,zufang,z,u,Back
P3,41.2064,44.2062,zufang,z,u,Back
P3,39.6824,42.7266,zufang,z,u,
P3,38.1882,41.244,zufang,z,u,
P3,36.8834,39.5714,zufang,z,u,
P3,35.7665,37.7456,zufang,z,u,
P3,34.8337,35.8022,zufang,z,u,
P3,116.53,43.0912,cuxin,c,u,
P3,113.9325,43.8899,cuxin,c,u,
P3,111.7745,45.0421,cuxin,c,u,
P3,109.7548,46.2922,cuxin,c,u,
P3,107.9473,47.7832,cuxin,c,u,
P3,106.0123,49.1059,cuxin,c,u,Front
P3,104.2137,50.6387,cuxin,c,u,Front
P3,102.1368,51.7454,cuxin,c,u,Front
P3,100.2888,53.2677,cuxin,c,u,Front
P3,97.7152,53.3734,cuxin,c,u,Front
P3,95.2701,53.573,cuxin,c,u,Front
P3,92.6895,53.2557,cuxin,c,u,Front
P3,90.4632,53.6655,cuxin,c,u,Front
P3,88.0477,53.3583,cuxin,c,u,Front
P3,85.8846,53.7142,cuxin,c,u,Front
P3,83.755,54.1472,cuxin,c,u,Front
P3,81.6919,54.939,cuxin,c,u,Front
P3,79.6186,55.9012,cuxin,c,u,Front
P3,77.5249,57.185,cuxin,c,u,Front
P3,75.3452,58.4392,cuxin,c,u,Front
P3,73.0707,59.3788,cuxin,c,u,Front
P3,70.7011,61.6248,cuxin,c,u,Back
P3,68.2079,62.9071,cuxin,c,u,Back
P3,65.7355,62.8399,cuxin,c,u,Back
P3,63.2388,62.8493,cuxin,c,u,Back
P3,60.7359,62.7334,cuxin,c,u,Back
P3,58.2986,62.2016,cuxin,c,u,Back
P3,55.8637,61.6601,cuxin,c,u,Back
P3,53.66,60.3279,cuxin,c,u,Back
P3,51.604,58.7231,cuxin,c,u,Back
P3,49.756,56.7672,cuxin,c,u,Back
P3,48.0375,54.7383,cuxin,c,u,Back
P3,46.5952,52.3505,cuxin,c,u,Back
P3,45.4016,49.7493,cuxin,c,u,Back
P3,44.3218,47.2215,cuxin,c,u,Back
P3,43.0434,45.2445,cuxin,c,u,Back
P3,41.9316,43.162,cuxin,c,u,Back
P3,40.622,41.4808,cuxin,c,u,
P3,39.0585,40.1796,cuxin,c,u,
P3,37.7975,38.5386,cuxin,c,u,
P3,36.7223,36.7474,cuxin,c,u,
P3,35.9955,34.6803,cuxin,c,u,
P3,116.1121,42.6876,suxing,s,u,
P3,113.4611,43.3976,suxing,s,u,
P3,111.7602,45.026,suxing,s,u,
P3,109.2123,45.6286,suxing,s,u,
P3,107.2406,46.8463,suxing,s,u,
P3,105.1993,47.9353,suxing,s,u,Front
P3,102.8972,48.5751,suxing,s,u,Front
P3,101.008,49.8132,suxing,s,u,Front
P3,98.6983,50.2824,suxing,s,u,Front
P3,96.383,50.6182,suxing,s,u,Front
P3,94.2239,51.1737,suxing,s,u,Front
P3,92.0951,51.7324,suxing,s,u,Front
P3,89.8254,51.8211,suxing,s,u,Front
P3,87.7779,52.4663,suxing,s,u,Front
P3,85.8629,53.6307,suxing,s,u,Front
P3,83.8017,54.3607,suxing,s,u,Front
P3,81.7479,55.2533,suxing,s,u,Front
P3,79.6562,56.1733,suxing,s,u,Front
P3,77.4896,56.8257,suxing,s,u,Front
P3,75.2865,57.4414,suxing,s,u,Front
P3,73.0452,58.0761,suxing,s,u,Front
P3,70.7521,59.0208,suxing,s,u,Back
P3,68.4001,59.6395,suxing,s,u,Back
P3,65.9553,60.6029,suxing,s,u,Back
P3,63.4265,61.4887,suxing,s,u,Back
P3,61.018,61.1491,suxing,s,u,Back
P3,58.6139,60.7602,suxing,s,u,Back
P3,56.1831,60.4325,suxing,s,u,Back
P3,53.9581,59.3423,suxing,s,u,Back
P3,51.7055,58.4296,suxing,s,u,Back
P3,49.6452,57.0512,suxing,s,u,Back
P3,47.8668,55.1298,suxing,s,u,Back
P3,46.4067,52.7403,suxing,s,u,Back
P3,45.1899,50.1466,suxing,s,u,Back
P3,43.444,48.7241,suxing,s,u,Back
P3,42.2792,46.4424,suxing,s,u,Back
P3,40.5903,45.0933,suxing,s,u,Back
P3,39.0918,43.5096,suxing,s,u,
P3,37.8979,41.5992,suxing,s,u,
P3,36.8834,39.5714,suxing,s,u,
P3,36.2568,37.2335,suxing,s,u,
P3,34.8337,35.8022,suxing,s,u,
P4,116.5869,43.1461,shuben,sh,u,
P4,115.2275,45.2424,shuben,sh,u,
P4,113.3359,46.8061,shuben,sh,u,
P4,111.5381,48.4734,shuben,sh,u,
P4,109.6351,50.0211,shuben,sh,u,
P4,107.8212,51.7105,shuben,sh,u,Front
P4,105.9123,53.3012,shuben,sh,u,Front
P4,104.3937,55.6086,shuben,sh,u,Front
P4,102.2844,57.0132,shuben,sh,u,Front
P4,100.5099,59.1531,shuben,sh,u,Front
P4,98.4854,60.946,shuben,sh,u,Front
P4,96.4987,63.0172,shuben,sh,u,Front
P4,94.0691,64.0947,shuben,sh,u,Front
P4,91.6303,65.2023,shuben,sh,u,Front
P4,89.2121,66.5022,shuben,sh,u,Front
P4,86.492,66.6566,shuben,sh,u,Front
P4,83.7888,66.7135,shuben,sh,u,Front
P4,81.106,66.6845,shuben,sh,u,Front
P4,78.3909,66.0016,shuben,sh,u,Front
P4,75.7476,65.2817,shuben,sh,u,Front
P4,73.1858,65.2554,shuben,sh,u,Front
P4,70.6501,64.2331,shuben,sh,u,Back
P4,68.1896,63.2172,shuben,sh,u,Back
P4,65.7991,62.193,shuben,sh,u,Back
P4,63.5096,60.8861,shuben,sh,u,Back
P4,61.3471,59.3013,shuben,sh,u,Back
P4,59.2284,57.9517,shuben,sh,u,Back
P4,57.1189,56.8361,shuben,sh,u,Back
P4,55.2543,55.057,shuben,sh,u,Back
P4,53.4232,53.4617,shuben,sh,u,Back
P4,51.6705,51.861,shuben,sh,u,Back
P4,49.9024,50.4618,shuben,sh,u,Back
P4,48.4395,48.5362,shuben,sh,u,Back
P4,46.9035,46.9304,shuben,sh,u,Back
P4,45.0566,45.9636,shuben,sh,u,Back
P4,43.3961,44.6916,shuben,sh,u,Back
P4,41.2532,44.1389,shuben,sh,u,Back
P4,39.64,42.7828,shuben,sh,u,
P4,37.8979,41.5992,shuben,sh,u,
P4,35.8044,40.7904,shuben,sh,u,
P4,34.1612,39.4222,shuben,sh,u,
P4,32.3436,38.2069,shuben,sh,u,
P4,118.7108,45.1971,churu,ch,u,
P4,117.2804,47.3864,churu,ch,u,
P4,115.5987,49.3627,churu,ch,u,
P4,114.076,51.5776,churu,ch,u,
P4,112.5457,53.8801,churu,ch,u,
P4,111.2799,56.6906,churu,ch,u,Front
P4,109.4139,58.7899,churu,ch,u,Front
P4,107.4129,60.7769,churu,ch,u,Front
P4,105.3675,62.7997,churu,ch,u,Front
P4,103.1117,64.5341,churu,ch,u,Front
P4,100.5779,65.7445,churu,ch,u,Front
P4,97.8209,66.4055,churu,ch,u,Front
P4,94.9794,66.7275,churu,ch,u,Front
P4,92.0479,66.583,churu,ch,u,Front
P4,89.0321,65.8105,churu,ch,u,Front
P4,86.1367,65.0325,churu,ch,u,Front
P4,83.4302,64.7001,churu,ch,u,Front
P4,80.6961,63.7126,churu,ch,u,Front
P4,78.0352,62.3805,churu,ch,u,Front
P4,75.4762,60.6674,churu,ch,u,Front
P4,73.0705,59.3687,churu,ch,u,Front
P4,70.7523,59.015,churu,ch,u,Back
P4,68.5339,57.3639,churu,ch,u,Back
P4,66.46,55.4646,churu,ch,u,Back
P4,64.4308,54.2072,churu,ch,u,Back
P4,62.4717,52.9865,churu,ch,u,Back
P4,60.537,51.9709,churu,ch,u,Back
P4,58.6132,51.0934,churu,ch,u,Back
P4,56.7462,50.1248,churu,ch,u,Back
P4,54.9407,49.0728,churu,ch,u,Back
P4,53.1694,48.0199,churu,ch,u,Back
P4,51.427,46.9658,churu,ch,u,Back
P4,49.8443,45.6308,churu,ch,u,Back
P4,48.1445,44.6013,churu,ch,u,Back
P4,46.6069,43.3099,churu,ch,u,Back
P4,45.2378,41.8048,churu,ch,u,Back
P4,43.6856,40.6365,churu,ch,u,Back
P4,42.393,39.1327,churu,ch,u,
P4,40.9928,37.8136,churu,ch,u,
P4,39.3979,36.7305,churu,ch,u,
P4,38.0183,35.3939,churu,ch,u,
P4,36.4817,34.2108,churu,ch,u,
P4,118.4615,44.9564,zadao,z,a,
P4,116.6657,46.7445,zadao,z,a,
P4,114.8009,48.4613,zadao,z,a,
P4,112.8707,50.1034,zadao,z,a,
P4,110.8778,51.6687,zadao,z,a,
P4,108.8245,53.1551,zadao,z,a,Front
P4,106.7152,54.5597,zadao,z,a,Front
P4,104.5525,55.8806,zadao,z,a,Front
P4,102.3392,57.1161,zadao,z,a,Front
P4,100.0798,58.2636,zadao,z,a,Front
P4,97.9169,59.6422,zadao,z,a,Front
P4,95.486,60.4221,zadao,z,a,Front
P4,93.0944,61.2757,zadao,z,a,Front
P4,90.4361,61.2543,zadao,z,a,Front
P4,87.8584,61.2996,zadao,z,a,Front
P4,85.2904,61.1648,zadao,z,a,Front
P4,82.8472,61.4266,zadao,z,a,Front
P4,80.2929,60.7892,zadao,z,a,Front
P4,77.8769,60.7689,zadao,z,a,Front
P4,75.4803,60.7363,zadao,z,a,Front
P4,73.096,60.6715,zadao,z,a,Front
P4,70.7395,59.6678,zadao,z,a,Back
P4,68.4756,58.356,zadao,z,a,Back
P4,66.2727,57.371,zadao,z,a,Back
P4,64.1722,56.0821,zadao,z,a,Back
P4,62.0614,55.2902,zadao,z,a,Back
P4,60.2406,53.3253,zadao,z,a,Back
P4,58.3933,51.9383,zadao,z,a,Back
P4,56.5005,50.937,zadao,z,a,Back
P4,54.8053,49.4642,zadao,z,a,Back
P4,53.0581,48.3052,zadao,z,a,Back
P4,51.5471,46.6903,zadao,z,a,Back
P4,49.9658,45.3796,zadao,z,a,Back
P4,48.2811,44.3449,zadao,z,a,Back
P4,46.8311,42.9262,zadao,z,a,Back
P4,45.1805,41.8946,zadao,z,a,Back
P4,43.7832,40.4959,zadao,z,a,Back
P4,42.3107,39.2418,zadao,z,a,
P4,40.7034,38.1677,zadao,z,a,
P4,39.5075,36.6066,zadao,z,a,
P4,38.1506,35.2557,zadao,z,a,
P4,36.9907,33.7193,zadao,z,a,
P4,117.3307,43.8644,siji,s,i,
P4,115.5269,45.5551,siji,s,i,
P4,113.8973,47.4404,siji,s,i,
P4,111.9623,48.9922,siji,s,i,
P4,110.3062,50.9109,siji,s,i,
P4,108.7679,53.0736,siji,s,i,Front
P4,107.0308,55.0543,siji,s,i,Front
P4,105.381,57.2987,siji,s,i,Front
P4,103.3725,59.0555,siji,s,i,Front
P4,101.0163,60.2006,siji,s,i,Front
P4,98.4204,60.797,siji,s,i,Front
P4,95.9257,61.5488,siji,s,i,Front
P4,93.3675,62.0654,siji,s,i,Front
P4,90.8533,62.6336,siji,s,i,Front
P4,88.1749,62.516,siji,s,i,Front
P4,85.5938,62.5514,siji,s,i,Front
P4,82.9811,62.1784,siji,s,i,Front
P4,80.3878,61.4773,siji,s,i,Front
P4,77.8769,60.7689,siji,s,i,Front
P4,75.4393,60.04,siji,s,i,Front
P4,73.0707,59.3788,siji,s,i,Front
P4,70.765,58.3651,siji,s,i,Back
P4,68.5339,57.3639,siji,s,i,Back
P4,66.4053,56.0214,siji,s,i,Back
P4,64.355,54.7572,siji,s,i,Back
P4,62.2964,53.9706,siji,s,i,Back
P4,60.3227,52.9502,siji,s,i,Back
P4,58.3933,51.9383,siji,s,i,Back
P4,56.5913,50.6369,siji,s,i,Back
P4,55.0751,48.684,siji,s,i,Back
P4,53.5438,47.0606,siji,s,i,Back
P4,51.7178,46.2988,siji,s,i,Back
P4,49.9658,45.3796,siji,s,i,Back
P4,48.4177,44.0885,siji,s,i,Back
P4,46.7505,43.064,siji,s,i,Back
P4,45.1805,41.8946,siji,s,i,Back
P4,43.2729,41.2307,siji,s,i,Back
P4,41.7626,39.9686,siji,s,i,
P4,39.9615,39.0751,siji,s,i,
P4,38.1445,38.1466,siji,s,i,
P4,36.413,37.0704,siji,s,i,
P4,34.4985,36.1259,siji,s,i,
P4,117.2459,43.7825,chifan,ch,i,
P4,115.0475,45.0544,chifan,ch,i,
P4,113.1414,46.5864,chifan,ch,i,
P4,111.671,48.636,chifan,ch,i,
P4,110.1859,50.7513,chifan,ch,i,
P4,108.7679,53.0736,chifan,ch,i,Front
P4,107.2737,55.4351,chifan,ch,i,Front
P4,106.0034,58.3641,chifan,ch,i,Front
P4,104.3274,60.8476,chifan,ch,i,Front
P4,102.7974,63.8841,chifan,ch,i,Front
P4,100.5779,65.7445,chifan,ch,i,Front
P4,98.5021,68.1512,chifan,ch,i,Front
P4,95.862,69.2801,chifan,ch,i,Front
P4,93.2129,70.4346,chifan,ch,i,Front
P4,90.1845,70.2392,chifan,ch,i,Front
P4,87.234,70.0481,chifan,ch,i,Front
P4,84.1473,68.7269,chifan,ch,i,Front
P4,81.0111,65.9964,chifan,ch,i,Front
P4,78.1585,63.6357,chifan,ch,i,Front
P4,75.5553,62.0112,chifan,ch,i,Front
P4,73.0962,60.683,chifan,ch,i,Front
P4,70.765,58.3651,chifan,ch,i,Back
P4,68.6083,56.0991,chifan,ch,i,Back
P4,66.5324,54.7275,chifan,ch,i,Back
P4,64.5816,53.1145,chifan,ch,i,Back
P4,62.6441,52.0181,chifan,ch,i,Back
P4,60.8545,50.5197,chifan,ch,i,Back
P4,59.051,49.4107,chifan,ch,i,Back
P4,57.3695,48.0641,chifan,ch,i,Back
P4,55.6479,47.0272,chifan,ch,i,Back
P4,53.8763,46.2085,chifan,ch,i,Back
P4,52.1289,45.3562,chifan,ch,i,Back
P4,50.2832,44.7232,chifan,ch,i,Back
P4,48.4873,43.9578,chifan,ch,i,Back
P4,46.9747,42.6803,chifan,ch,i,Back
P4,45.3863,41.572,chifan,ch,i,Back
P4,43.6856,40.6365,chifan,ch,i,Back
P4,42.0787,39.5495,chifan,ch,i,
P4,40.5413,38.3659,chifan,ch,i,
P4,39.0776,37.0923,chifan,ch,i,
P4,37.5329,35.9008,chifan,ch,i,
P4,35.8289,34.8412,chifan,ch,i,
P4,118.4615,44.9564,ciya,c,i,
P4,116.6657,46.7445,ciya,c,i,
P4,114.8009,48.4613,ciya,c,i,
P4,112.8707,50.1034,ciya,c,i,
P4,110.8778,51.6687,ciya,c,i,
P4,108.8245,53.1551,ciya,c,i,Front
P4,106.7152,54.5597,ciya,c,i,Front
P4,104.5525,55.8806,ciya,c,i,Front
P4,102.3392,57.1161,ciya,c,i,Front
P4,100.0798,58.2636,ciya,c,i,Front
P4,97.7772,59.3219,ciya,c,i,Front
P4,95.4343,60.2894,ciya,c,i,Front
P4,93.0559,61.1643,ciya,c,i,Front
P4,90.3895,61.1001,ciya,c,i,Front
P4,87.9373,61.603,ciya,c,i,Front
P4,85.4106,61.7141,ciya,c,i,Front
P4,82.9141,61.8018,ciya,c,i,Front
P4,80.2929,60.7892,ciya,c,i,Front
P4,77.8135,60.1234,ciya,c,i,Front
P4,75.3643,58.7637,ciya,c,i,Front
P4,73.0579,58.7274,ciya,c,i,Front
P4,70.784,57.396,ciya,c,i,Back
P4,68.5731,56.6978,ciya,c,i,Back
P4,66.4079,55.9942,ciya,c,i,Back
P4,64.4049,54.3953,ciya,c,i,Back
